"groups","dates","values","zone"
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"Eviscerator Mishap/Explosion",8,2,1
"marker",0,8,0
"marker",0,2,1
"marker",8,1,NA
"marker",0,1,0
"marker",1,1,0
"marker",2,1,0
"marker",3,1,0
"marker",4,1,0
"marker",5,1,0
"marker",6,1,0
"marker",7,1,0
"marker",8,1,0
"marker",0,1,NA
"marker",1,1,NA
"marker",2,1,NA
"marker",3,1,NA
"marker",4,1,NA
"marker",5,1,NA
"marker",6,1,NA
"marker",7,1,NA
"marker",8,1,NA
"marker",0,1,1
"marker",1,1,1
"marker",2,1,1
"marker",3,1,1
"marker",4,1,1
"marker",5,1,1
"marker",6,1,1
"marker",7,1,1
"marker",8,1,1
